# category_review.txt
# Channels that could not be auto-categorized.
# Edit the last column, then save as channel_overrides.txt
# Valid categories: music | tv | tech | unsure | news | food | comedy | other
# May be abbreviated M, V, T, unsure, N, F, C, O
norm_name|raw_name|channel_url|total_plays|title_count|category
cereal snail 🐌|cereal snail 🐌|https://www.youtube.com/channel/UC-TCkuOGq4J6sbILqcivtww|1|1|unsure
AudioHaven|AudioHaven|https://www.youtube.com/channel/UCH1K-Y6mtyIRNoTmbjPQO7g|1|1|unsure
It Was A Sh*t Show|It Was A Sh*t Show|https://www.youtube.com/channel/UC7SHyyIFS4xIAphC20I4BYw|1|1|unsure
Mr. Newberger's AI Funnies|Mr. Newberger's AI Funnies|https://www.youtube.com/channel/UCimFLIw1507hlq-rCbiMb3A|1|1|unsure
Sheff G|Sheff G|https://www.youtube.com/channel/UCpeRshJCY2B1irGJUs3vmRg|1|1|unsure
LatinHype|LatinHype|https://www.youtube.com/channel/UC-AlofdKECUdhXrbJQZ6iEg|1|1|unsure
Vic Taurus|Vic Taurus|https://www.youtube.com/channel/UCIrjhwNpQQV2bA64nz5DnXg|1|1|unsure
Corieosity Creations|Corieosity Creations|https://www.youtube.com/channel/UCYBPLt5UcWbY1spB_015J4w|1|1|unsure
David Adamsen|David Adamsen|https://www.youtube.com/channel/UCn8GnvHUmZq-Ik7hdpkfdcg|1|1|unsure
Leonardo Patrick|Leonardo Patrick|https://www.youtube.com/channel/UCM_9JHB3xXPSzJfTkD86AtA|1|1|unsure
The Rap Vault|The Rap Vault
|https://www.youtube.com/channel/UC6O9QV8F-QO0rX_I9PqLzSQ|1|1|unsure
Brett Reacts|Brett Reacts|https://www.youtube.com/channel/UCneGARKycN2g_rPWEmqPjEg|1|1|unsure
hanelinetwins|hanelinetwins|https://www.youtube.com/channel/UCwJXIUammNRUWUfBru1Au2g|1|1|unsure
True Ravers Community|True Ravers Community|https://www.youtube.com/channel/UCk5qWIRrS2hL3rxcJSILtcA|1|1|unsure
SUNGJOON|SUNGJOON|https://www.youtube.com/channel/UCcJeyxdt7mDsWXKqJWm9veg|1|1|unsure
Jack Harris|Jack Harris|https://www.youtube.com/channel/UCU_iyfEuPztcVGvyiaRBrWQ|1|1|unsure
Ḍākinee Official|Ḍākinee Official|https://www.youtube.com/channel/UCNghbAyVkaQcfrH-RYZDk-Q|1|1|unsure
Gabriel Jeeg|Gabriel Jeeg|https://www.youtube.com/channel/UC6nVlJ88t74FOh3icCXElPQ|1|1|unsure
𝐴𝑟𝑘𝑘𝑎𝑛𝑔𝑒𝑙 𝐷𝑟𝑢𝑚|𝐴𝑟𝑘𝑘𝑎𝑛𝑔𝑒𝑙 𝐷𝑟𝑢𝑚 |https://www.youtube.com/channel/UC7R70jL35qfkUKF_5zypAFw|1|1|unsure
Jesse Alexander Sykes|Jesse Alexander Sykes|https://www.youtube.com/channel/UCjBavFFHcHHCWbYAHx5hi-A|1|1|unsure
Emeline Rochefeuille|Emeline Rochefeuille|https://www.youtube.com/channel/UCCr9ZpOiXUFLEsWV9YyRGyw|1|1|unsure
춤추는수빈(바니수빈)|춤추는수빈(바니수빈)|https://www.youtube.com/channel/UCOOCynRtaYRQikmo5SVzXhQ|1|1|unsure
Ken & Bryn|Ken & Bryn|https://www.youtube.com/channel/UCDPPfrCYMXon-KCSRfKymTQ|1|1|unsure
KOOLKIDNELLY⚡️|KOOLKIDNELLY⚡️|https://www.youtube.com/channel/UC7p_IQeVeJhmMVUggntXGfQ|1|1|unsure
Dirty Mon3y|Dirty Mon3y|https://www.youtube.com/channel/UC2ZAnHc5qjRnElFQsJVwJaA|1|1|unsure
JamWayne|JamWayne|https://www.youtube.com/channel/UCxQ0upnitujgZa5flTvpdaw|1|1|unsure
FrameTalk|FrameTalk|https://www.youtube.com/channel/UCJbgvbXt3LRtru6z4dUu9gw|1|1|unsure
lebogang molefe|lebogang molefe|https://www.youtube.com/channel/UCMUV_yxagRzbXLtmjWLF4Ng|1|1|unsure
Soulless Beats|Soulless Beats|https://www.youtube.com/channel/UClOfxTD83cH54x3IG2C-sgw|1|1|unsure
Mr. Harris RYC|Mr. Harris RYC|https://www.youtube.com/channel/UC4JQ-sAjhahiMtOMulow5Vw|1|1|unsure
Nutnut Official|Nutnut Official|https://www.youtube.com/channel/UCOuJQXktjKj0QrqBzGQkqCg|1|1|unsure
Zane|Zane|https://www.youtube.com/channel/UCNgdahy-lGuccoXrusWAAyw|1|1|unsure
Skoobnba|Skoobnba|https://www.youtube.com/channel/UCr58BrRXSrkrOq9i7tnovjg|1|1|unsure
Tyson Durfey|Tyson Durfey|https://www.youtube.com/channel/UCNn2vQPF-Qgei9DJC32xV2Q|1|1|unsure
HomefulTV|HomefulTV|https://www.youtube.com/channel/UCXNLAoVVrQIw9EMzIjuLUZQ|1|1|unsure
MIMOFRESH|MIMOFRESH|https://www.youtube.com/channel/UCZlCGVomhy9ppAyQgSakHkg|1|1|unsure
Chris Rastelli|Chris Rastelli|https://www.youtube.com/channel/UCJiX9-AuZfGa2QeZPxDN0Qg|1|1|unsure
Rap Reactions|Rap Reactions|https://www.youtube.com/channel/UC22AWbaQkNoOhBGhXIdwihA|1|1|unsure
Matt Sowards|Matt Sowards|https://www.youtube.com/channel/UC3yXq9Wo1pCgeEU4xZNcsDQ|1|1|unsure
Brad Nolan|Brad Nolan|https://www.youtube.com/channel/UCauUrzZqKASUvkN5I2HQjMQ|1|1|unsure
STOKIT TECH|STOKIT TECH|https://www.youtube.com/channel/UCPAljnYqjszV1LGn8pkG0sQ|1|1|unsure
BruceLeeRealFight|BruceLeeRealFight|https://www.youtube.com/channel/UCK4FrZ13LVUjWQxnxi2pEfA|1|1|unsure
K and D Society|K and D Society |https://www.youtube.com/channel/UCL8FdAHOPjZ8OhuLewA616g|1|1|unsure
Date girls|Date girls|https://www.youtube.com/channel/UCmS1fqgb3CpEzDMVchgdsKQ|1|1|unsure
Quick Graphics|Quick Graphics|https://www.youtube.com/channel/UCcegnqS8nKLsJ7S8wbYeT4Q|1|1|unsure
Andrew MacDonald|Andrew MacDonald|https://www.youtube.com/channel/UCnoapFjRsWw5xmy7q7umjHg|1|1|unsure
Jamil Peterson Mr. I Am Comedy…|Jamil Peterson Mr. I Am Comedy…|https://www.youtube.com/channel/UCATNkG_ejVWPslq4fTjhGFQ|1|1|unsure
Ross Ondablock|Ross Ondablock|https://www.youtube.com/channel/UCALrrQMKr3LpntZOustmCGQ|1|1|unsure
ShawnGives|ShawnGives|https://www.youtube.com/channel/UCrmah72Rfm3gBXOc-YTIYFA|1|1|unsure
JT Vu|JT Vu |https://www.youtube.com/channel/UCbqx8tkcVW-U2nOtbz_ZZYg|1|1|unsure
HarpistKT|HarpistKT|https://www.youtube.com/channel/UCvYWyb5RZoBVCs67-Fd_xGQ|1|1|unsure
Nox Jackson|Nox Jackson|https://www.youtube.com/channel/UCiMg6RqrpxydecVeQNHihxg|1|1|unsure
One in One|One in One|https://www.youtube.com/channel/UC85J3y0Nn-3Zic8KEeXOD4g|1|1|unsure
Rap5x|Rap5x|https://www.youtube.com/channel/UCilh-6da1tnqz8_OWOsNlIA|1|1|unsure
Life with the Legacys|Life with the Legacys|https://www.youtube.com/channel/UCA1CA_rrbhivMY-YrPNLqeQ|1|1|unsure
Clouty Naz|Clouty Naz|https://www.youtube.com/channel/UCgA7fuORkqbzwoQrlWYp6pQ|1|1|unsure
Celebs Heat|Celebs Heat|https://www.youtube.com/channel/UCWiq-Vmflh6LenmCaRxRM6Q|1|1|unsure
Pepperbellypete|Pepperbellypete|https://www.youtube.com/channel/UCR2UHbDsP_w-1nVHzCRQtkg|1|1|unsure
Cabebe Faso|Cabebe Faso|https://www.youtube.com/channel/UCRgS5XnXxt4A7lrMewvEKvw|1|1|unsure
Targeted Celebs|Targeted Celebs|https://www.youtube.com/channel/UCDLg9tbsexmTo-w__s0qF5A|1|1|unsure
Shqiperia Ime|Shqiperia Ime |https://www.youtube.com/channel/UCylYQE1VKLp4TqaTqjdhKCw|1|1|unsure
cookslasheat|cookslasheat|https://www.youtube.com/channel/UCOhpAJouKouBOBMDS3Nl-Ng|1|1|unsure
ePianoh|ePianoh|https://www.youtube.com/channel/UCXDBsF80XY4IKPrlfvnHrcw|1|1|unsure
Moggerly|Moggerly|https://www.youtube.com/channel/UC0RT9m-SYlWAinfgCtnd3Yg|1|1|unsure
The Feels|The Feels|https://www.youtube.com/channel/UCd3by7cKKRSQzeyzgG9jQew|1|1|unsure
Anthony Wreyn|Anthony Wreyn|https://www.youtube.com/channel/UCr_7s0Z9PIw441bNlxF0jKA|1|1|unsure
Sean Gatz|Sean Gatz|https://www.youtube.com/channel/UCRvcFD7luoaZSOfHkAjH8BA|1|1|unsure
Curious Cat|Curious Cat|https://www.youtube.com/channel/UCp4SlT3vWOEbVCypDJHcZqg|1|1|unsure
Be Yourself.|Be Yourself.|https://www.youtube.com/channel/UCXFt01Ya_koxhiIArCX72Iw|1|1|unsure
Key Certifyed|Key Certifyed|https://www.youtube.com/channel/UCiEBtfAglmXEBvdth-uKcCQ|1|1|unsure
Adam&Eyal|Adam&Eyal|https://www.youtube.com/channel/UC8Qu_2Ru9sPcrC60uFxHcIw|1|1|unsure
EXPLORE WITH US|EXPLORE WITH US|https://www.youtube.com/channel/UCJWKjrrUh2KL1d3zXQW79cQ|1|1|unsure
The Unexplained Outlook|The Unexplained Outlook|https://www.youtube.com/channel/UCqsKrYfMToQum--9nsLlhrQ|1|1|unsure
TizzyEnt|TizzyEnt|https://www.youtube.com/channel/UCa6AzdzHs79fgrDZLioPSQA|1|1|unsure
Dinosaur channel|Dinosaur channel|https://www.youtube.com/channel/UCj5eJbKDAHY2RWZXem81RPg|1|1|unsure
Woodturning Crazy|Woodturning Crazy|https://www.youtube.com/channel/UCAm3AqlN7z6IPvYDbigGKtQ|1|1|unsure
VIBECITY Hq|VIBECITY Hq|https://www.youtube.com/channel/UCqKnydBJK6vjJ_Uct2pv33A|1|1|unsure
ekaterina vishnu|ekaterina vishnu|https://www.youtube.com/channel/UCwV0dbdZeghtT6KGLgDtaYg|1|1|unsure
Bryan Wood|Bryan Wood|https://www.youtube.com/channel/UCuUq0_hNxv93JgsGBgg7HHg|1|1|unsure
Whitney Cummings|Whitney Cummings|https://www.youtube.com/channel/UCZa3lYPi8caXYxl5DeIzJgg|1|1|unsure
UncleJhonn|UncleJhonn|https://www.youtube.com/channel/UCclxm0FKyggKZhP5TWj8Wtg|1|1|unsure
AV Mind|AV Mind |https://www.youtube.com/channel/UCKtjDd5Lwvi1HA6jb9ZKJSA|1|1|unsure
MowPod|MowPod|https://www.youtube.com/channel/UCpLFxrfvUqGAAvB8amqnouA|1|1|unsure
MeidasTouch|MeidasTouch|https://www.youtube.com/channel/UC9r9HYFxEQOBXSopFS61ZWg|1|1|unsure
Zach Sang Show Clips|Zach Sang Show Clips|https://www.youtube.com/channel/UC5UCr4Uag-S9cvipbx4aQNA|1|1|unsure
Redlist - Rock Music Mixes| Redlist - Rock Music Mixes|https://www.youtube.com/channel/UCvrInrzKcBub-pmtHLuNcfQ|1|1|unsure
JAZZ & BLUES|JAZZ & BLUES|https://www.youtube.com/channel/UCGr-rTYtP1m-r_-ncspdVQQ|1|1|unsure
hyperdrive sound|hyperdrive sound|https://www.youtube.com/channel/UC8WjHT3Coqp2_Y8tyUBYKvQ|1|1|unsure
Hentz|Hentz|https://www.youtube.com/channel/UCgAivD6tedBhWYGUduwq4rw|1|1|unsure
Chilly L o f i t a|Chilly L o f i t a|https://www.youtube.com/channel/UClQZcZoIb2s0VWQK9BNe1cw|1|1|unsure
Mood Feelings|Mood Feelings|https://www.youtube.com/channel/UC1vcgieyEWHjULTPeAOHKCA|1|1|unsure
Anthony Sommer|Anthony Sommer|https://www.youtube.com/channel/UChPrx6pF3gTrK9cquCJWkJA|1|1|unsure
Psy Dubby|Psy Dubby|https://www.youtube.com/channel/UChVHjARe5Tie2dCltxFH2FQ|1|1|unsure
MusicalMoongirl|MusicalMoongirl|https://www.youtube.com/channel/UC3yykSIa_1av1cs9jNO0XWw|1|1|unsure
VAHTANG|VAHTANG|https://www.youtube.com/channel/UC8s2D9Kp5S0fZ0Cxb11oDCA|1|1|unsure
Trap Woofer|Trap Woofer|https://www.youtube.com/channel/UC8VP53f7SAb3RD0U5MqRyZA|1|1|unsure
Nick Dow|Nick Dow|https://www.youtube.com/channel/UC2yC2Cdo0iPzCR_lMDli8pg|1|1|unsure
waxandherbalt|waxandherbalt|https://www.youtube.com/channel/UCE_Ii7Nv91y9huA3w37sPxQ|1|1|unsure
Disney Channel|Disney Channel|https://www.youtube.com/channel/UCktaw9L-f65LzUUdjmCFkbQ|1|1|unsure
Traverse Area Community Media|Traverse Area Community Media|https://www.youtube.com/channel/UCVfWS2hqVTpg8_1_Up9YK1Q|1|1|unsure
TheJoe9epr|TheJoe9epr|https://www.youtube.com/channel/UCXm38xubDBeUdyWWiln08eA|1|1|unsure
Pachoka|Pachoka|https://www.youtube.com/channel/UC3UMwb-4Fo4RRZSAeY7Un_g|1|1|unsure
Fran Sity|Fran Sity|https://www.youtube.com/channel/UCRofLu7xRpBm8In7XbWXnfA|1|1|unsure
Levitate|Levitate|https://www.youtube.com/channel/UC7T6jidHxzj8JA0y47P83SQ|1|1|unsure
Kindsir 007|Kindsir 007|https://www.youtube.com/channel/UC6bMz4FDV0Gehl3MV5YJYnw|1|1|unsure
Aeon|Aeon|https://www.youtube.com/channel/UCzKE-cS0ySjuVftddC4aKQg|1|1|unsure
TreTv Reacts|TreTv Reacts |https://www.youtube.com/channel/UCi5uM3sWU4-6f5G1ybq9lXA|1|1|unsure
Eshplume Reacts|Eshplume Reacts|https://www.youtube.com/channel/UCNwYilYO144Lvef-zACcUgg|1|1|unsure
NBCLA|NBCLA|https://www.youtube.com/channel/UCSWoppsVL0TLxFQ2qP_DLqQ|1|1|unsure
The Good Boss|The Good Boss|https://www.youtube.com/channel/UCimWbtxVW9RYi0YlOVhNJoQ|1|1|unsure
Jam Band Videos|Jam Band Videos|https://www.youtube.com/channel/UCANbtilmO6NEIMPgHk_3gXg|1|1|unsure
Joke WRLD|Joke WRLD|https://www.youtube.com/channel/UCGVVGdMcWxF0KW4mCrmiNCQ|1|1|unsure
Art of Minimal Techno Trip|Art of Minimal Techno Trip|https://www.youtube.com/channel/UCDf6reK_hHcz0d7KWBhmPhA|1|1|unsure
br1tag|br1tag|https://www.youtube.com/channel/UCwlqQeMA_RcapbHlL1af7XA|1|1|unsure
Jakub “zapposzczak” Wojcicki|Jakub “zapposzczak” Wojcicki|https://www.youtube.com/channel/UCgSvvomRrvQOUdPSK6Y7bog|1|1|unsure
Golden Stars|Golden Stars|https://www.youtube.com/channel/UCGMkodW7xrQmymSw-pLSBwA|1|1|unsure
Indie Folk Central 2026|Indie Folk Central 2026|https://www.youtube.com/channel/UCPhksetIFsuBjnVmkGp78iQ|1|1|unsure
BRIGHT SIDE|BRIGHT SIDE|https://www.youtube.com/channel/UC4rlAVgAK0SGk-yTfe48Qpw|1|1|unsure
FactFile|FactFile|https://www.youtube.com/channel/UCQYqZHRVVWo_CFk2xryfzkg|1|1|unsure
Paper and Moose|Paper and Moose|https://www.youtube.com/channel/UCI-J4DRPFkj_spZOdWus7nQ|1|1|unsure
IBM Technology|IBM Technology|https://www.youtube.com/channel/UCKWaEZ-_VweaEx1j62do_vQ|1|1|unsure
Bodycam Raw Wisconsin|Bodycam Raw Wisconsin|https://www.youtube.com/channel/UC2q2sPVWeDXnyP_HTwPjANA|1|1|unsure
Film Leak Shorts|Film Leak Shorts|https://www.youtube.com/channel/UCdrD5aTOZKafrxcFIXg486g|1|1|unsure
Devin Khari|Devin Khari|https://www.youtube.com/channel/UC9JrrolNQkHHOVZqX9Ju2kA|1|1|unsure
The Ramsey Show Highlights|The Ramsey Show Highlights|https://www.youtube.com/channel/UC7eBNeDW1GQf2NJQ6G6gAxw|1|1|unsure
Make Sushi 1|Make Sushi 1|https://www.youtube.com/channel/UCosny7dI3LVZE-GWR1RKxsg|1|1|unsure
Infinitix|Infinitix|https://www.youtube.com/channel/UCRCY8e406KX2p6opKopXkTw|1|1|unsure
PowerSmart|PowerSmart|https://www.youtube.com/channel/UCNtYtl2qnKf6Vc3riDP_SRg|1|1|unsure
Idiot Sports|Idiot Sports|https://www.youtube.com/channel/UCls3P48ZUCKqykjBL8lsYIA|1|1|unsure
DashYaps|DashYaps|https://www.youtube.com/channel/UCTg01d90hU-bLlXXm3e_UIw|1|1|unsure
Just Chill|Just Chill|https://www.youtube.com/channel/UCnl67kDZKAkivif3v1UFqVQ|1|1|unsure
ManActivities|ManActivities|https://www.youtube.com/channel/UCp_fLfayOGRbjLZRtPMyGHg|1|1|unsure
Opinion Overdrive|Opinion Overdrive|https://www.youtube.com/channel/UCEzdA8k2oWbnpvKE8ztPA4Q|1|1|unsure
Anisah Patt Politics|Anisah Patt Politics |https://www.youtube.com/channel/UChKAoLvWjoNnKRJ0hJzjmqA|1|1|unsure
GVAwood®|GVAwood®|https://www.youtube.com/channel/UCRHJQQUXVldIhQoU9wIgH2g|1|1|unsure
Kyra's Kitchen|Kyra's Kitchen|https://www.youtube.com/channel/UC59E0KuSkDILZMo_hUc0l4w|1|1|unsure
Corey Warren|Corey Warren|https://www.youtube.com/channel/UC_VnbZjKcjoI7Ri2zaczksA|1|1|unsure
CPe’s Creative World|CPe’s Creative World|https://www.youtube.com/channel/UCMk4H_q-JKAiPbwV_7nJ2mg|1|1|unsure
Chefclub|Chefclub|https://www.youtube.com/channel/UCQ_FrN6FNViZVjxHUvf6_xA|1|1|unsure
Viral Maniacs|Viral Maniacs|https://www.youtube.com/channel/UCWYTHeX06gpt4XYumGPrWgA|1|1|unsure
Crafty Hack|Crafty Hack|https://www.youtube.com/channel/UCa6PWvPx9BtMEEoBXN39ZfA|1|1|unsure
Rey's Reels|Rey's Reels|https://www.youtube.com/channel/UCney6GYBx0Nu47XdHoWY43Q|1|1|unsure
Faça Você Mesmo Oficial|Faça Você Mesmo Oficial|https://www.youtube.com/channel/UCQTGOGOtvIxcD1jQzTWDr_g|1|1|unsure
sweet bread|sweet bread|https://www.youtube.com/channel/UCxx0ReNWbSzYrdi-KHxf5ew|1|1|unsure
Beep Trap|Beep Trap|https://www.youtube.com/channel/UCYZ-N3Ft9PgZl1cSzl3S1Yg|1|1|unsure
Fabiosa Animated|Fabiosa Animated|https://www.youtube.com/channel/UCY7Iz6j2b2lbXnIOphdTxPw|1|1|unsure
Hacho|Hacho|https://www.youtube.com/channel/UCQNXRR1stMNHtn8MbOMIigA|1|1|unsure
JackTalksCinema|JackTalksCinema|https://www.youtube.com/channel/UCVmBuBjdlYD_WzXiWx0zt5g|1|1|unsure
احسان 🍁|احسان 🍁|https://www.youtube.com/channel/UCX-vlk5rMNXJ2WyC2V9Z-cQ|1|1|unsure
Theo Lewis|Theo Lewis|https://www.youtube.com/channel/UCTt76i4t_7KSNq8xrtjTZUw|1|1|unsure
mianxiwei|mianxiwei|https://www.youtube.com/channel/UC7FKUdBlBbDVE_5fC47bg_Q|1|1|unsure
Planet Of Ghosts|Planet Of Ghosts|https://www.youtube.com/channel/UCrX50C_nYgy92vaFwiWzcng|1|1|unsure
ocean_size|ocean_size|https://www.youtube.com/channel/UCPc3tbrHdrp3wl0qJY4lQdQ|1|1|unsure
xoxosnooze|xoxosnooze|https://www.youtube.com/channel/UCcNCblnqN_Tpad9HA6lkkCw|1|1|unsure
Gallardo|Gallardo|https://www.youtube.com/channel/UCe7skciLbhYzUgcivEiO18w|1|1|unsure
Virgin Radio Dubai|Virgin Radio Dubai|https://www.youtube.com/channel/UCmIFS5Sg7xSJwRi8kv45Jkg|1|1|unsure
Braemar Media|Braemar Media|https://www.youtube.com/channel/UCJhyoxjIkGZAmuCF2Y3mLpA|1|1|unsure
AnimalLove Stories|AnimalLove Stories|https://www.youtube.com/channel/UCoFJTrXBGxaaL-fTGQdwB7Q|1|1|unsure
zhou Syoda|zhou Syoda|https://www.youtube.com/channel/UCFccfSd6aJzAhS7cbIwqAkg|1|1|unsure
Lieblings Shukri|Lieblings Shukri |https://www.youtube.com/channel/UCtL33ZDsQVsXQItp5faH__g|1|1|unsure
Elite Barbershop|Elite Barbershop|https://www.youtube.com/channel/UCZpvN2mzyf_xa438AaIJSqw|1|1|unsure
Landen Purifoy|Landen Purifoy|https://www.youtube.com/channel/UCwSaacj6JmPWffsE_3t5Zhw|1|1|unsure
Let’s Eat|Let’s Eat|https://www.youtube.com/channel/UC57FKNF1jTksHHw4hPerXqQ|1|1|unsure
J & B Global|J & B Global|https://www.youtube.com/channel/UC1M9eYW4CDa6Eh9xewVSDQw|1|1|unsure
6stuff24|6stuff24|https://www.youtube.com/channel/UCL9vlvLYcQRTcUl9s9UpAZA|1|1|unsure
龚先生插花艺术|龚先生插花艺术|https://www.youtube.com/channel/UCpvswR0wPIEI8IbLW0i5xAA|1|1|unsure
Dede Gedoy channel|Dede Gedoy channel|https://www.youtube.com/channel/UCxkOkYtddp4XPERNvL1W-7A|1|1|unsure
К-Media|К-Media|https://www.youtube.com/channel/UCTEZxfUxEtY4TOsFKv80fnQ|1|1|unsure
The Shaba Kitchen|The Shaba Kitchen|https://www.youtube.com/channel/UCO0CeUKwLxXN-3Lfol3D_6w|1|1|unsure
Eyez97|Eyez97|https://www.youtube.com/channel/UCLbTaBwKzqU3opX7yy7lXEQ|1|1|unsure
old cloth alteration trick|old cloth alteration trick|https://www.youtube.com/channel/UC9oBRHW1WM-f1j4__5mPalQ|1|1|unsure
Taylor Black|Taylor Black|https://www.youtube.com/channel/UCo6RUyXz19MwoAxYJoSt62A|1|1|unsure
Deven Cripe|Deven Cripe|https://www.youtube.com/channel/UC6Qyrq0a-NQDaC14NO8m1Pg|1|1|unsure
Venetian plaster, Exotic Wall finishes Gian Sagasti|Venetian plaster, Exotic Wall finishes Gian Sagasti|https://www.youtube.com/channel/UC9_a7pKrX-T3rtTNzAK5qFA|1|1|unsure
LVXXVIII - LOVOY|LVXXVIII - LOVOY|https://www.youtube.com/channel/UCPfEOLhFyZKbrVgHPbmA0LA|1|1|unsure
Zeus The Handsome Boy|Zeus The Handsome Boy|https://www.youtube.com/channel/UCJaiDF3p3EaPYbydTSoHYaA|1|1|unsure
MARAŞLI YİYOR|MARAŞLI YİYOR|https://www.youtube.com/channel/UCzHuQQV5S1i6iqKTvr45JTA|1|1|unsure
Note History|Note History|https://www.youtube.com/channel/UCRT7RINj4DlpALO1kbk3DaQ|1|1|unsure
KIZARMIŞ TAVUK|KIZARMIŞ TAVUK|https://www.youtube.com/channel/UCH-ykQp51Ef3yafTXsYPd0w|1|1|unsure
Mariia Outdoors|Mariia Outdoors|https://www.youtube.com/channel/UC9nLZ93R7o9MFrKnC0pop4A|1|1|unsure
Rachel Evangelist|Rachel Evangelist |https://www.youtube.com/channel/UCJNa3UWa14OX4k96d5KoywA|1|1|unsure
Hasan Kreik|Hasan Kreik|https://www.youtube.com/channel/UCDEZwkr2ZbsFXbhauWp79vg|1|1|unsure
HOOKRJACK|HOOKRJACK|https://www.youtube.com/channel/UCe5A3lm8Ut8F1yMJeak2I0g|1|1|unsure
The Moriarty Family|The Moriarty Family|https://www.youtube.com/channel/UCdE-s7nmojuNmT1L6xxmX6A|1|1|unsure
Apple Cake|Apple Cake |https://www.youtube.com/channel/UCMye7Z3C2SZdhAT1XmK89Fw|1|1|unsure
Pearl's Ragdolls|Pearl's Ragdolls|https://www.youtube.com/channel/UCiWM0Ld5SguCFmMuV6hbyDQ|1|1|unsure
Jonneg|Jonneg|https://www.youtube.com/channel/UCbPtdqHItL0KrK5iKZefPaw|1|1|unsure
HustleFuse|HustleFuse |https://www.youtube.com/channel/UCwIMePQ0Jk89TxxYB-2wbBg|1|1|unsure
QuickCuts|QuickCuts|https://www.youtube.com/channel/UCJ_h6QJaN57CZDmFGyT8O2w|1|1|unsure
Viral Videos Explained|Viral Videos Explained|https://www.youtube.com/channel/UCjFUZJM9IHY1MZszbaiFt0w|1|1|unsure
THE SOBS|THE SOBS|https://www.youtube.com/channel/UCZriIz3M3FhsjUbR53bRezw|1|1|unsure
TvJFlashBianconero|TvJFlashBianconero|https://www.youtube.com/channel/UCedpSFime2SShVEJxROhaeg|1|1|unsure
The Highland Horn|The Highland Horn|https://www.youtube.com/channel/UCWmdw6wVfEjmtEvQsUHUa1w|1|1|unsure
StephC|StephC|https://www.youtube.com/channel/UCmpu4a2Av_iRVTBSyxBZ_bA|1|1|unsure
Dr. Pimple Popper|Dr. Pimple Popper|https://www.youtube.com/channel/UCgrsF4TYwmrV0QsXb8AoeHQ|1|1|unsure
Ness The Kid|Ness The Kid|https://www.youtube.com/channel/UCflD03M5PE9YlSuGTWG7E5g|1|1|unsure
TECHNIQUE CREATE TRAPS| TECHNIQUE CREATE TRAPS |https://www.youtube.com/channel/UCp8kIIN7kW1teS7gHjaKs8w|1|1|unsure
Easy Tips|Easy Tips|https://www.youtube.com/channel/UCHhhNSO0DZr16lCEY0us0SQ|1|1|unsure
MARLON XD|MARLON XD|https://www.youtube.com/channel/UC8ozZMYHDzfbfXluphDpj5Q|1|1|unsure
Cat Navi Desk|Cat Navi Desk|https://www.youtube.com/channel/UCVMoZ-gwrMEvGFUdeKDpVUg|1|1|unsure
Mr.Homemade|Mr.Homemade|https://www.youtube.com/channel/UCHlWJJduml-MGHilqE-xpMA|1|1|unsure
Pain Care Trust|Pain Care Trust|https://www.youtube.com/channel/UCWe4cRW0BbhQVqfmXsZ1jEA|1|1|unsure
Once Again 1.1|Once Again 1.1|https://www.youtube.com/channel/UCl9X26trvRZpOQajkvI4Rrw|1|1|unsure
Out Of The Blank|Out Of The Blank|https://www.youtube.com/channel/UCRnUpA2W1JGRIL2MzRiSWhg|1|1|unsure
KrisFit|KrisFit|https://www.youtube.com/channel/UCykupMX7C6VAoDHZBKkxy-g|1|1|unsure
تعليم غرز التطريز|تعليم غرز التطريز|https://www.youtube.com/channel/UCXuyWmxLgirksouJVI5CODA|1|1|unsure
Piano Sheet Music|Piano Sheet Music|https://www.youtube.com/channel/UCRg0sDA6nnz-8oRtNL3iFiQ|1|1|unsure
Zeki Sağlam|Zeki Sağlam|https://www.youtube.com/channel/UCeglJLpj4ALoGRsl2Lyfg-g|1|1|unsure
木佐貫洋平 LimbaTrip (プロカリンバ奏者)|木佐貫洋平 LimbaTrip (プロカリンバ奏者)|https://www.youtube.com/channel/UC-YcwKIBD0kvwaICQXXlwCg|1|1|unsure
Nattalia Rahn|Nattalia Rahn|https://www.youtube.com/channel/UC9TkPYwUDxSiPaiK5Z_C63g|1|1|unsure
David Wilson Stories|David Wilson Stories|https://www.youtube.com/channel/UCJcDnxsGrWHEOzSnIn7uqlA|1|1|unsure
Dr Morad Shaglouf|Dr Morad Shaglouf|https://www.youtube.com/channel/UCZMK-227czQ7T7N7OOISNTQ|1|1|unsure
حازم موسير دروس قص الشعر تعليم حلاقة|حازم موسير دروس قص الشعر تعليم حلاقة |https://www.youtube.com/channel/UCrzip-rO68tMnDQXFt990mw|1|1|unsure
The Lawn Tools|The Lawn Tools|https://www.youtube.com/channel/UCYWh9eJKxYTt9wTRZj5hVDA|1|1|unsure
Rayyan|Rayyan|https://www.youtube.com/channel/UCkHuJ-0gP7MbE3OO-QyLR6w|1|1|unsure
Rope Work|Rope Work|https://www.youtube.com/channel/UCTXzIqvVECRuGd-GH0JCboQ|1|1|unsure
MUHANNED YT|MUHANNED YT|https://www.youtube.com/channel/UCDao5IS_WJXN5p_swyFaDtg|1|1|unsure
Patriot Echo|Patriot Echo|https://www.youtube.com/channel/UCZFVl3whflh35n36xm8eXpw|1|1|unsure
